Date,Price
2024-06-12,1
2024-06-13,1.000825
2024-06-14,1.006137
2024-06-18,1.001975
2024-06-19,1.000056
2024-06-24,0.99901
2024-06-25,0.978395
2024-06-26,0.982938
2024-06-27,0.981867
2024-06-28,0.978845
2024-07-01,0.983143
2024-07-02,0.985704
2024-07-03,0.986056
2024-07-04,0.984485
2024-07-05,0.993365
2024-07-08,0.983251
2024-07-10,0.974324
2024-07-11,0.980069
2024-07-12,0.979384
2024-07-15,0.959415
2024-07-16,0.967349
2024-07-17,0.96603
2024-07-18,0.959757
2024-07-19,0.958629
2024-07-22,0.977946
2024-07-23,0.969786
2024-07-24,0.972309
2024-07-25,0.984628
2024-07-26,0.971795
2024-07-29,0.968801
2024-07-30,0.953883
2024-07-31,0.953983
2024-08-01,0.957258
2024-08-02,0.964863
2024-08-05,0.977988
2024-08-06,0.978351
2024-08-07,0.970375
2024-08-08,0.964164
2024-08-09,0.958924
2024-08-12,0.944125
2024-08-13,0.955815
2024-08-14,0.962286
2024-08-15,0.973109
2024-08-16,0.966468
2024-08-19,0.982704
2024-08-20,0.982955
2024-08-21,0.989695
2024-08-22,0.980069
2024-08-23,0.982606
2024-08-26,0.989875
2024-08-27,0.9932
2024-08-28,0.985852
2024-08-29,0.995796
2024-08-30,1.002005
2024-09-02,1.017185
2024-09-03,1.020353
2024-09-04,1.015578
2024-09-05,1.012695
2024-09-06,1.009204
2024-09-09,1.012301
2024-09-10,1.012827
2024-09-11,1.015398
2024-09-12,1.01929
2024-09-13,1.01602
2024-09-16,1.018723
2024-09-17,1.019125
2024-09-18,1.030757
2024-09-19,1.032799
2024-09-20,1.03804
2024-09-23,1.048843
2024-09-24,1.046293
2024-09-25,1.047174
2024-09-26,1.052708
2024-09-27,1.064466
2024-09-30,1.072151
2024-10-01,1.079665
2024-10-02,1.080132
2024-10-03,1.071665
2024-10-04,1.072761
2024-10-07,1.069584
2024-10-08,1.060847
2024-10-09,1.065147
2024-10-10,1.059847
2024-10-14,1.052708
2024-10-15,1.053583
2024-10-16,1.052808
2024-10-17,1.059158
2024-10-18,1.055422
2024-10-21,1.061298
2024-10-22,1.053154
2024-10-23,1.06129
2024-10-24,1.06124
2024-10-25,1.047742
2024-10-28,1.039376
2024-10-29,1.036324
2024-10-30,1.047616
2024-10-31,1.039868
2024-11-01,1.037304
2024-11-04,1.048523
2024-11-05,1.044545
2024-11-07,1.044339
2024-11-08,1.039274
2024-11-11,1.03812
2024-11-12,1.035764
2024-11-13,1.03015
2024-11-14,1.009484
2024-11-15,1.016392
2024-11-19,1.021096
2024-11-20,1.014235
2024-11-21,1.003082
2024-11-22,1.004565
2024-11-25,0.980456
2024-11-26,0.977303
2024-11-27,0.976826
2024-11-28,0.972521
2024-11-29,0.979196
2024-12-02,0.977317
2024-12-03,0.980303
2024-12-04,0.975658
2024-12-05,0.978496
2024-12-06,0.979763
2024-12-09,0.980477
2024-12-10,0.980951
2024-12-11,0.977866
2024-12-12,0.977042
2024-12-13,0.965491
2024-12-16,0.965419
2024-12-17,0.951354
2024-12-18,0.936728
2024-12-19,0.94841
2024-12-20,0.952387
2024-12-23,0.956173
2024-12-26,0.972814
2024-12-27,0.969002
2024-12-30,0.978868
2025-01-02,0.988818
2025-01-03,0.976729
2025-01-06,0.984785
2025-01-07,0.984853
2025-01-08,0.983192
2025-01-09,0.990059
2025-01-10,1.009073
2025-01-13,1.037279
2025-01-14,1.04738
2025-01-15,1.060278
2025-01-16,1.044481
2025-01-17,1.04818
2025-01-20,1.052711
2025-01-21,1.073904
2025-01-22,1.071134
2025-01-23,1.077377
2025-01-24,1.129856
