Date,Price
2021-12-15,1
2021-12-16,1.00076
2021-12-17,1.001355
2021-12-20,1.005491
2021-12-21,1.006489
2021-12-22,1.008073
2021-12-23,1.012019
2021-12-27,1.014764
2021-12-28,1.016632
2021-12-29,1.019919
2021-12-30,1.022559
2022-01-03,1.028109
2022-01-04,1.031794
2022-01-05,1.03257
2022-01-06,1.03269
2022-01-07,1.037622
2022-01-10,1.038827
2022-01-11,1.041635
2022-01-12,1.041374
2022-01-13,1.046764
2022-01-14,1.048273
2022-01-17,1.051466
2022-01-18,1.055853
2022-01-19,1.055548
2022-01-20,1.054573
2022-01-21,1.056435
2022-01-24,1.058441
2022-01-25,1.059442
2022-01-26,1.059218
2022-01-27,1.059038
2022-01-28,1.060003
2022-01-31,1.063769
2022-02-01,1.065045
2022-02-02,1.067952
2022-02-03,1.073423
2022-02-04,1.075006
2022-02-07,1.075913
2022-02-08,1.076229
2022-02-09,1.075562
2022-02-10,1.076575
2022-02-11,1.081935
2022-02-14,1.084233
2022-02-15,1.083454
2022-02-16,1.084176
2022-02-17,1.085796
2022-02-18,1.086471
2022-02-21,1.088151
2022-02-22,1.089612
2022-02-23,1.088503
2022-02-24,1.091817
2022-02-25,1.09692
2022-03-02,1.10231
2022-03-03,1.109901
2022-03-04,1.116682
2022-03-07,1.117631
2022-03-08,1.115862
2022-03-09,1.11887
2022-03-10,1.122308
2022-03-11,1.124222
2022-03-14,1.124271
2022-03-15,1.126214
2022-03-16,1.13009
2022-03-17,1.138288
2022-03-18,1.142546
2022-03-21,1.151311
2022-03-22,1.154997
2022-03-23,1.15392
2022-03-25,1.152747
2022-03-28,1.146654
2022-03-29,1.147235
2022-03-30,1.157006
2022-03-31,1.159602
2022-04-01,1.162406
2022-04-04,1.165378
2022-04-05,1.164762
2022-04-06,1.164463
2022-04-07,1.169585
2022-04-08,1.168967
2022-04-11,1.174181
2022-04-12,1.19149
2022-04-13,1.200864
2022-04-18,1.205615
2022-04-19,1.205226
2022-04-20,1.208671
2022-04-21,1.209535
2022-04-22,1.211726
2022-04-25,1.212062
2022-04-26,1.224917
2022-04-27,1.230897
2022-04-28,1.237099
2022-04-29,1.246147
2022-05-02,1.257921
2022-05-03,1.265926
2022-05-04,1.2681
2022-05-05,1.26773
2022-05-06,1.266099
2022-05-09,1.256238
2022-05-10,1.250741
2022-05-11,1.238035
2022-05-12,1.248805
2022-05-13,1.24962
2022-05-16,1.250777
2022-05-17,1.248123
2022-05-19,1.248774
2022-05-20,1.250326
2022-05-23,1.251388
2022-05-24,1.253874
2022-05-26,1.254479
2022-05-27,1.255855
2022-05-30,1.255461
2022-05-31,1.254121
2022-06-01,1.253391
2022-06-02,1.241478
2022-06-03,1.242809
2022-06-06,1.245427
